IDENTIFIANT_TAXON_HARMONIE;CODE_PERMANENT_REFTAX;CODE_MNEMONIQUE_REFTAX;APHIA_ID_WORMS;NOM_VALIDE;EST_REFERENT;CODE_LIEN_REFERENT_SYNONYME;NUMERO_D_ORDRE_SYSTEMATIQUE;NIVEAU_SYSTEMATIQUE;IDENTIFIANT_TAXON_PERE;IDENTIFIANT_AUTEUR_DATE;AUTEUR_DATE
18663;3217;PAGEBEL;127058;Pagellus bellottii;OUI;3217;374600000;Espèce;17166;1325;Steindachner, 1882
33844;1713;PAGEERY;305188;Pagellus canariensis;NON;1713;374700000;Espèce;17166;4729;Valenciennes, 1838
33931;1713;PAGEERY;151367;Sparus erythrinus;NON;1713;374700000;Espèce;17166;1;Linnaeus, 1758
17167;1713;PAGEERY;127060;Pagellus erythrinus;OUI;1713;374700000;Espèce;17166;62;(Linnaeus, 1758)
33850;1714;PAGEACA;305195;Pagrus acarne;NON;1714;374800000;Espèce;17166;582;Risso, 1827
17168;1714;PAGEACA;127057;Pagellus acarne;OUI;1714;374800000;Espèce;17166;462;(Risso, 1827)
33846;1715;PAGEBOG;151514;Pagellus centrodontus;NON;1715;374900000;Espèce;17166;726;(Delaroche, 1809)
17169;1715;PAGEBOG;127059;Pagellus bogaraveo;OUI;1715;374900000;Espèce;17166;764;(Brünnich, 1768)
33845;1715;PAGEBOG;305189;Pagellus cantabricus;NON;1715;374900000;Espèce;17166;3305;Asso, 1801
33924;1715;PAGEBOG;305242;Sparus centrodontus;NON;1715;374900000;Espèce;17166;662;Delaroche, 1809
33919;1715;PAGEBOG;;Sparus bogaraveo;NON;1715;374900000;Espèce;17166;3450;Brünnich, 1768
17000;1546;CREN;126074;Crenidens;OUI;1546;375000000;Genre;17145;804;Valenciennes, 1830
22713;4453;CRENCRE;305111;Crenidens indicus;NON;4453;375100000;Espèce;17000;3606;Day, 1873
19896;4453;CRENCRE;127048;Crenidens crenidens;OUI;4453;375100000;Espèce;17000;809;(Forsskål, 1775)
22848;4453;CRENCRE;;Sparus crenidens;NON;4453;375100000;Espèce;17000;1699;Forsskål, 1775
22712;4453;CRENCRE;322809;Crenidens crenidens indicus;NON;4453;375100000;Espèce;17000;3606;Day, 1873
18345;2894;RHAS;204190;Rhabdosargus;OUI;2894;375150000;Genre;17145;3772;Fowler, 1933
24125;2895;RHASGLO;314099;Chrysophrys globiceps;NON;2895;375150100;Espèce;18345;804;Valenciennes, 1830
33574;2895;RHASGLO;316526;Austrosparus globiceps;NON;2895;375150100;Espèce;18345;800;(Valenciennes, 1830)
33883;2895;RHASGLO;321176;Sargus nigrofasciatus;NON;2895;375150100;Espèce;18345;1081;Regan, 1908
24126;2895;RHASGLO;321175;Sargus natalensis;NON;2895;375150100;Espèce;18345;4620;Steindachner, 1861
18346;2895;RHASGLO;218624;Rhabdosargus globiceps;OUI;2895;375150100;Espèce;18345;800;(Valenciennes, 1830)
19926;4483;RHASHAF;218620;Rhabdosargus haffara;OUI;4483;375150200;Espèce;18345;809;(Forsskål, 1775)
22872;4483;RHASHAF;;Sparus haffara;NON;4483;375150200;Espèce;18345;1699;Forsskål, 1775
17603;2149;SARP;126081;Sarpa;OUI;2149;375200000;Genre;17145;671;Bonaparte, 1831
17170;1716;SARPSAL;127064;Sarpa salpa;OUI;1716;375300000;Espèce;17603;62;(Linnaeus, 1758)
33583;1716;SARPSAL;151366;Box salpa;NON;1716;375300000;Espèce;17603;62;(Linnaeus, 1758)
33582;1716;SARPSAL;307389;Box goreensis;NON;1716;375300000;Espèce;17603;804;Valenciennes, 1830
33579;1716;SARPSAL;305109;Boops salpa;NON;1716;375300000;Espèce;17603;62;(Linnaeus, 1758)
33578;1716;SARPSAL;305108;Boops goreensis;NON;1716;375300000;Espèce;17603;800;(Valenciennes, 1830)
33660;1716;SARPSAL;317997;Eusalpa salpa;NON;1716;375300000;Espèce;17603;62;(Linnaeus, 1758)
33941;1716;SARPSAL;305299;Sparus salpa;NON;1716;375300000;Espèce;17603;1;Linnaeus, 1758
17171;1717;SPON;126083;Spondyliosoma;OUI;1717;375400000;Genre;17145;636;Cantor, 1849
33586;1718;SPONCAN;316828;Cantharus lineatus;NON;1718;375500000;Espèce;17171;655;Montagu, 1818
33923;1718;SPONCAN;151496;Sparus cantharus;NON;1718;375500000;Espèce;17171;1;Linnaeus, 1758
33585;1718;SPONCAN;316822;Cantharus cantharus;NON;1718;375500000;Espèce;17171;62;(Linnaeus, 1758)
17172;1718;SPONCAN;127066;Spondyliosoma cantharus;OUI;1718;375500000;Espèce;17171;62;(Linnaeus, 1758)
33587;1718;SPONCAN;316833;Cantharus senegalensis;NON;1718;375500000;Espèce;17171;804;Valenciennes, 1830
33588;1718;SPONCAN;316835;Cantharus vulgaris;NON;1718;375500000;Espèce;17171;804;Valenciennes, 1830
18181;2730;PTGN;204871;Pterogymnus;OUI;2730;375600000;Genre;17145;6663;Smith, 1938
23970;2731;PTGNLAN;;Chrysoblephus laniarius;NON;2731;375700000;Espèce;18181;;
33856;2731;PTGNLAN;305208;Pagrus laniarius;NON;2731;375700000;Espèce;18181;804;Valenciennes, 1830
18182;2731;PTGNLAN;218619;Pterogymnus laniarius;OUI;2731;375700000;Espèce;18181;800;(Valenciennes, 1830)
33608;2731;PTGNLAN;314101;Chrysophrys laniarius;NON;2731;375700000;Espèce;18181;800;(Valenciennes, 1830)
18167;2716;CMUS;159240;Calamus;OUI;2716;375800000;Genre;17145;842;Swainson, 1839
18580;3134;CMUSPEN;159245;Calamus penna;OUI;3134;375900000;Espèce;18167;800;(Valenciennes, 1830)
29094;3134;CMUSPEN;305194;Pagellus penna;NON;3134;375900000;Espèce;18167;804;Valenciennes, 1830
18757;3311;CMUSPEA;275972;Calamus pennatula;OUI;3311;376000000;Espèce;18167;1370;Guichenot, 1868
31101;4572;CMUSBOJ;305229;Sparus bajonado;NON;4572;376000100;Espèce;18167;693;Bloch & Schneider, 1801
20015;4572;CMUSBOJ;159241;Calamus bajonado;OUI;4572;376000100;Espèce;18167;644;(Bloch & Schneider, 1801)
31102;4573;CMUSCAL;305187;Pagellus calamus;NON;4573;376000200;Espèce;18167;804;Valenciennes, 1830
20016;4573;CMUSCAL;159242;Calamus calamus;OUI;4573;376000200;Espèce;18167;800;(Valenciennes, 1830)
16716;1262;ARYR;206644;Argyrops;OUI;1262;376100000;Genre;17145;842;Swainson, 1839
30127;4373;ARYRSPI;308744;Calamus ciliaris;NON;4373;376200000;Espèce;16716;3259;(von Bonde, 1923)
30126;4373;ARYRSPI;;Sparus spinifer;NON;4373;376200000;Espèce;16716;1699;Forsskål, 1775
19816;4373;ARYRSPI;218590;Argyrops spinifer;OUI;4373;376200000;Espèce;16716;809;(Forsskål, 1775)
30128;4373;ARYRSPI;305201;Pagrus ciliaris;NON;4373;376200000;Espèce;16716;4755;von Bonde, 1923
17173;1719;FMCENTA;125525;Centracanthidae;OUI;1719;376300000;Famille;38013;1535;Gill, 1893
17944;2493;CECA;125948;Centracanthus;OUI;2493;376400000;Genre;17173;621;Rafinesque, 1810
33911;1720;CECACIR;321557;Smaris insidiator;NON;1720;376500000;Espèce;17944;804;Valenciennes, 1830
33951;1720;CECACIR;302567;Spicara royeri;NON;1720;376500000;Espèce;17944;792;(Bowdich, 1825)
33589;1720;CECACIR;316891;Centracantus cirrus;NON;1720;376500000;Espèce;17944;621;Rafinesque, 1810
33914;1720;CECACIR;321567;Smaris royeri;NON;1720;376500000;Espèce;17944;1836;Bowdich, 1825
17174;1720;CECACIR;126827;Centracanthus cirrus;OUI;1720;376500000;Espèce;17944;621;Rafinesque, 1810
17175;1721;SPIC;125949;Spicara;OUI;1721;376600000;Genre;17173;621;Rafinesque, 1810
33768;1723;SPICFLE;319124;Maena osbeckii;NON;1723;376700000;Espèce;17175;804;Valenciennes, 1830
33767;1723;SPICFLE;319123;Maena maena;NON;1723;376700000;Espèce;17175;62;(Linnaeus, 1758)
33766;1723;SPICFLE;319122;Maena jusculum;NON;1723;376700000;Espèce;17175;647;Cuvier, 1829
33776;1723;SPICFLE;319221;Merolepis maena;NON;1723;376700000;Espèce;17175;62;(Linnaeus, 1758)
33775;1723;SPICFLE;319220;Merolepis chryselis;NON;1723;376700000;Espèce;17175;800;(Valenciennes, 1830)
33771;1723;SPICFLE;319127;Maena vulgaris;NON;1723;376700000;Espèce;17175;804;Valenciennes, 1830
33770;1723;SPICFLE;319126;Maena vomerina;NON;1723;376700000;Espèce;17175;804;Valenciennes, 1830
33912;1723;SPICFLE;321560;Smaris maena;NON;1723;376700000;Espèce;17175;62;(Linnaeus, 1758)
33909;1723;SPICFLE;321555;Smaris gagarella;NON;1723;376700000;Espèce;17175;804;Valenciennes, 1830
33908;1723;SPICFLE;321554;Smaris chryselis;NON;1723;376700000;Espèce;17175;804;Valenciennes, 1830
33907;1723;SPICFLE;321553;Smaris cagarella;NON;1723;376700000;Espèce;17175;647;Cuvier, 1829
33950;1723;SPICFLE;322751;Spicara maena maena;NON;1723;376700000;Espèce;17175;62;(Linnaeus, 1758)
33949;1723;SPICFLE;322750;Spicara maena flexuosa;NON;1723;376700000;Espèce;17175;621;Rafinesque, 1810
33948;1723;SPICFLE;302566;Spicara flexuosa;OUI;1723;376700000;Espèce;17175;621;Rafinesque, 1810
33947;1723;SPICFLE;302565;Spicara chryselis;NON;1723;376700000;Espèce;17175;800;(Valenciennes, 1830)
33945;1723;SPICFLE;;Sparus zebra;NON;1723;376700000;Espèce;17175;3450;Brünnich, 1768
33944;1723;SPICFLE;305315;Sparus tricuspidatus;NON;1723;376700000;Espèce;17175;902;Spinola, 1807
33938;1723;SPICFLE;;Sparus osbeck;NON;1723;376700000;Espèce;17175;665;Lacepède, 1802
17177;1723;SPICFLE;126828;Spicara maena;NON;1723;376700000;Espèce;17175;62;(Linnaeus, 1758)
33935;1723;SPICFLE;305280;Sparus maena;NON;1723;376700000;Espèce;17175;1;Linnaeus, 1758
36978;12247;SPICMAR;273308;Spicara martinicus;OUI;12247;376750000;Espèce;17175;800;(Valenciennes, 1830)
30575;2914;SPICMEL;126829;Spicara melanura;NON;2914;376800000;Espèce;17175;;
18365;2914;SPICMEL;126829;Spicara melanurus;OUI;2914;376800000;Espèce;17175;800;(Valenciennes, 1830)
24252;2914;SPICMEL;;Spicara malanura;NON;2914;376800000;Espèce;17175;;
24251;2914;SPICMEL;302563;Centracanthus melanurus;NON;2914;376800000;Espèce;17175;800;(Valenciennes, 1830)
24250;2914;SPICMEL;320876;Pterosmaris melanurus;NON;2914;376800000;Espèce;17175;800;(Valenciennes, 1830)
24249;2914;SPICMEL;321564;Smaris melanurus;NON;2914;376800000;Espèce;17175;804;Valenciennes, 1830
33946;1724;SPICSMA;302564;Spicara alcedo;NON;1724;376900000;Espèce;17175;626;(Risso, 1810)
33943;1724;SPICSMA;305307;Sparus smaris;NON;1724;376900000;Espèce;17175;1;Linnaeus, 1758
33906;1724;SPICSMA;321549;Smaris alcedo;NON;1724;376900000;Espèce;17175;626;(Risso, 1810)
33910;1724;SPICSMA;321556;Smaris gracilis;NON;1724;376900000;Espèce;17175;2056;Bonaparte, 1836
33913;1724;SPICSMA;321562;Smaris maurii;NON;1724;376900000;Espèce;17175;2056;Bonaparte, 1836
33915;1724;SPICSMA;321568;Smaris smaris;NON;1724;376900000;Espèce;17175;62;(Linnaeus, 1758)
33916;1724;SPICSMA;321569;Smaris vulgaris;NON;1724;376900000;Espèce;17175;804;Valenciennes, 1830
17178;1724;SPICSMA;126830;Spicara smaris;OUI;1724;376900000;Espèce;17175;62;(Linnaeus, 1758)
33769;1724;SPICSMA;319125;Maena smaris;NON;1724;376900000;Espèce;17175;62;(Linnaeus, 1758)
33917;1724;SPICSMA;305222;Sparus alcedo;NON;1724;376900000;Espèce;17175;651;Risso, 1810
18246;2795;FMLETHR;151458;Lethrinidae;OUI;2795;377000000;Famille;38013;671;Bonaparte, 1831
38028;13282;GNAD;205244;Gnathodentex;OUI;13282;377030000;Genre;18246;795;Bleeker, 1873
38029;13283;GNADLIN;218574;Gnathodentex aureolineatus;OUI;13283;377030700;Espèce;38028;1071;(Lacepède, 1802)
36747;12020;GYMN;206416;Gymnocranius;OUI;12020;377040000;Genre;18246;4041;Klunzinger, 1870
36748;12021;GYMNGRA;218579;Gymnocranius grandoculis;OUI;12021;377041000;Espèce;36747;800;(Valenciennes, 1830)
30015;2796;LETR;206059;Letrinus;NON;2796;377100000;Genre;18246;;
18247;2796;LETR;206059;Lethrinus;OUI;2796;377100000;Genre;18246;647;Cuvier, 1829
24019;2797;LETRBOR;312216;Lethrinus bungus;NON;2797;377200000;Espèce;18247;804;Valenciennes, 1830
18248;2797;LETRBOR;212064;Lethrinus borbonicus;OUI;2797;377200000;Espèce;18247;804;Valenciennes, 1830
33739;2798;LETRNEB;312219;Lethrinus choerorynchus;NON;2798;377300000;Espèce;18247;644;(Bloch & Schneider, 1801)
33740;2798;LETRNEB;312227;Lethrinus devisianus;NON;2798;377300000;Espèce;18247;4775;Whitley, 1929
33738;2798;LETRNEB;312217;Lethrinus carinatus;NON;2798;377300000;Espèce;18247;1899;Weber, 1913
33737;2798;LETRNEB;;Lethrinus aurolineatus;NON;2798;377300000;Espèce;18247;4163;MacLeay, 1882
33736;2798;LETRNEB;312208;Lethrinus alboguttatus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
33745;2798;LETRNEB;312260;Lethrinus scoparius;NON;2798;377300000;Espèce;18247;2487;Gilchrist & Thompson, 1908
33744;2798;LETRNEB;312245;Lethrinus korely;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
33743;2798;LETRNEB;312239;Lethrinus guentheri;NON;2798;377300000;Espèce;18247;795;Bleeker, 1873
33742;2798;LETRNEB;312234;Lethrinus fraenatus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
33741;2798;LETRNEB;312229;Lethrinus esculentus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
33897;2798;LETRNEB;;Sciaena nebulosa;NON;2798;377300000;Espèce;18247;1699;Forsskål, 1775
24028;2798;LETRNEB;312255;Lethrinus perselectus;NON;2798;377300000;Espèce;18247;4779;Whitley, 1933
24027;2798;LETRNEB;312249;Lethrinus maculatus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24026;2798;LETRNEB;312244;Lethrinus karwa;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24025;2798;LETRNEB;312238;Lethrinus gothofredi;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24024;2798;LETRNEB;312230;Lethrinus fasciatus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24023;2798;LETRNEB;312228;Lethrinus erythrurus;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24022;2798;LETRNEB;312226;Lethrinus cyanoxanthus;NON;2798;377300000;Espèce;18247;2519;Richardson, 1843
24021;2798;LETRNEB;312218;Lethrinus centurio;NON;2798;377300000;Espèce;18247;804;Valenciennes, 1830
24020;2798;LETRNEB;312211;Lethrinus anatarius;NON;2798;377300000;Espèce;18247;1317;Richardson, 1845
18249;2798;LETRNEB;212081;Lethrinus nebulosus;OUI;2798;377300000;Espèce;18247;809;(Forsskål, 1775)
17133;1679;FMSCIAN;125558;Sciaenidae;OUI;1679;377400000;Famille;38013;647;Cuvier, 1829
19501;4058;ISOP;269519;Isopisthus;OUI;4058;377500000;Genre;17133;628;Gill, 1862
18669;3223;ISOPPAV;281187;Isopisthus parvipinnis;OUI;3223;377600000;Espèce;19501;1185;(Cuvier, 1830)
29221;3223;ISOPPAV;314711;Isopisthus harroweri;NON;3223;377600000;Espèce;19501;3765;Fowler, 1916
29220;3223;ISOPPAV;314709;Isopisthus affinis;NON;3223;377600000;Espèce;19501;4631;Steindachner, 1879
29219;3223;ISOPPAV;316290;Ancylodon parvipinnis;NON;3223;377600000;Espèce;19501;933;Cuvier, 1830
29218;3223;ISOPPAV;401977;Isophisthus parvipinnis;NON;3223;377600000;Espèce;19501;1185;(Cuvier, 1830)
19502;4059;CTES;268902;Ctenosciaena;OUI;4059;377700000;Genre;17133;3755;Fowler & Bean, 1923
29223;3224;CTESGRA;304301;Sciaena dubia;NON;3224;377800000;Espèce;19502;3756;Fowler & Bean, 1924
29222;3224;CTESGRA;304409;Umbrina gracilicirrhus;NON;3224;377800000;Espèce;19502;1449;Metzelaar, 1919
18670;3224;CTESGRA;280456;Ctenosciaena gracilicirrhus;OUI;3224;377800000;Espèce;19502;1300;(Metzelaar, 1919)
19314;3870;LARM;159319;Larimus;OUI;3870;377900000;Genre;17133;933;Cuvier, 1830
18885;3440;LARMBRE;276129;Larimus breviceps;OUI;3440;378000000;Espèce;19314;933;Cuvier, 1830
29569;3440;LARMBRE;319406;Monosira stahli;NON;3440;378000000;Espèce;19314;4421;Poey, 1881
18814;3368;EQUE;159314;Equetus;OUI;3368;378100000;Genre;17133;140;Rafinesque, 1815
18815;3369;EQUELAN;159315;Equetus lanceolatus;OUI;3369;378300000;Espèce;18814;62;(Linnaeus, 1758)
29334;3369;EQUELAN;317866;Eques americanus;NON;3369;378300000;Espèce;18814;782;Bloch, 1793
29333;3369;EQUELAN;302688;Chaetodon lanceolatus;NON;3369;378300000;Espèce;18814;1;Linnaeus, 1758
29335;3370;EQUEPUN;317872;Eques punctatus;NON;3370;378400000;Espèce;18814;693;Bloch & Schneider, 1801
18816;3370;EQUEPUN;276097;Equetus punctatus;OUI;3370;378400000;Espèce;18814;644;(Bloch & Schneider, 1801)
20040;4597;PARQ;270286;Pareques;OUI;4597;378401000;Genre;17133;7034;Gill, 1876
22572;3225;PARQACU;317871;Eques pulcher;NON;3225;378401100;Espèce;20040;4624;Steindachner, 1867
18671;3225;PARQACU;282139;Pareques acuminatus;OUI;3225;378401100;Espèce;20040;644;(Bloch & Schneider, 1801)
29227;3225;PARQACU;309031;Equetus pulcher;NON;3225;378401100;Espèce;20040;1890;(Steindachner, 1867)
29226;3225;PARQACU;317870;Eques lineatus;NON;3225;378401100;Espèce;20040;933;Cuvier, 1830
29225;3225;PARQACU;309030;Equetus acuminatus;NON;3225;378401100;Espèce;20040;644;(Bloch & Schneider, 1801)
29224;3225;PARQACU;311432;Grammistes acuminatus;NON;3225;378401100;Espèce;20040;693;Bloch & Schneider, 1801
17134;1680;ARGY;126052;Argyrosomus;OUI;1680;378500000;Genre;17133;3626;de La Pylaie, 1835
27326;2702;ARGYHOL;304325;Sciaena hololepidotus;NON;2702;378600000;Espèce;17134;4582;Smith, 1842
27086;2702;ARGYHOL;;Johnius hololepidotus;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
27305;2702;ARGYHOL;;Pseudosciaena hololepidota;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
27325;2702;ARGYHOL;304324;Sciaena hololepidota;NON;2702;378600000;Espèce;17134;4582;Smith, 1842
33694;2702;ARGYHOL;;Labrus hololepidotus;NON;2702;378600000;Espèce;17134;740;Lacepède, 1801
18153;2702;ARGYHOL;218632;Argyrosomus hololepidotus;OUI;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
23932;2702;ARGYHOL;;Argyrosomus hololepidotum;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
33567;2702;ARGYHOL;;Argyrosoma hololepidotum;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
26974;2702;ARGYHOL;;Argiosomus hololepidotus;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
33568;2702;ARGYHOL;;Argyrosoma hololepidotus;NON;2702;378600000;Espèce;17134;867;(Lacepède, 1801)
33866;1681;ARGYREG;307353;Perca regia;NON;1681;378700000;Espèce;17134;3305;Asso, 1801
33890;1681;ARGYREG;151510;Sciaena aquila;NON;1681;378700000;Espèce;17134;100;Cuvier, 1817
33901;1681;ARGYREG;304377;Sciaena regius;NON;1681;378700000;Espèce;17134;798;(Asso, 1801)
33570;1681;ARGYREG;304266;Argyrosomus regium;NON;1681;378700000;Espèce;17134;798;(Asso, 1801)
33569;1681;ARGYREG;;Argyrosomus procerus;NON;1681;378700000;Espèce;17134;3626;de La Pylaie, 1835
17135;1681;ARGYREG;127007;Argyrosomus regius;OUI;1681;378700000;Espèce;17134;798;(Asso, 1801)
33597;1681;ARGYREG;;Cheilodipterus aquila;NON;1681;378700000;Espèce;17134;732;Lacepède, 1803
33869;1681;ARGYREG;307378;Perca vanloo;NON;1681;378700000;Espèce;17134;651;Risso, 1810
19894;4451;PENH;270328;Pennahia;OUI;4451;378800000;Genre;17133;7035;Fowler, 1926
30132;4374;PENHARG;320805;Pseudosciaena schlegeli;NON;4374;378900000;Espèce;19894;3401;Bleeker, 1879
30131;4374;PENHARG;317373;Corvina argentata;NON;4374;378900000;Espèce;19894;933;Cuvier, 1830
30130;4374;PENHARG;305225;Sparus argentatus;NON;4374;378900000;Espèce;19894;819;Houttuyn, 1782
30129;4374;PENHARG;304256;Argyrosomus argentatus;NON;4374;378900000;Espèce;19894;1729;(Houttuyn, 1782)
30134;4374;PENHARG;304256;Argyrosomus argenteus;NON;4374;378900000;Espèce;19894;;
30133;4374;PENHARG;304327;Sciaena iharae;NON;4374;378900000;Espèce;19894;4006;Jordan & Metz, 1913
19817;4374;PENHARG;282196;Pennahia argentata;OUI;4374;378900000;Espèce;19894;1729;(Houttuyn, 1782)
18282;2831;MENT;159324;Menticirrhus;OUI;2831;379000000;Genre;17133;1113;Gill, 1861
27397;2832;MENTAME;304415;Umbrina martinicensis;NON;2832;379100000;Espèce;18282;933;Cuvier, 1830
27394;2832;MENTAME;304410;Umbrina gracilis;NON;2832;379100000;Espèce;18282;933;Cuvier, 1830
33773;2832;MENTAME;401991;Menthicirrhus americanus;NON;2832;379100000;Espèce;18282;62;(Linnaeus, 1758)
18283;2832;MENTAME;159326;Menticirrhus americanus;OUI;2832;379100000;Espèce;18282;62;(Linnaeus, 1758)
33648;2832;MENTAME;307602;Cyprinus americanus;NON;2832;379100000;Espèce;18282;1;Linnaeus, 1758
33860;2832;MENTAME;307292;Perca alburnus;NON;2832;379100000;Espèce;18282;1190;Linnaeus, 1766
24052;2832;MENTAME;309093;Menticirrhus martinicensis;NON;2832;379100000;Espèce;18282;1185;(Cuvier, 1830)
27390;2832;MENTAME;304402;Umbrina arenata;NON;2832;379100000;Espèce;18282;933;Cuvier, 1830
18284;2833;MENTLIT;159327;Menticirrhus littoralis;OUI;2833;379200000;Espèce;18282;1216;(Holbrook, 1855)
27396;2833;MENTLIT;304413;Umbrina littoralis;NON;2833;379200000;Espèce;18282;1382;Holbrook, 1855
33668;2834;MENTSAX;309056;Johnius saxatilis;NON;2834;379300000;Espèce;18282;693;Bloch & Schneider, 1801
18285;2834;MENTSAX;159329;Menticirrhus saxatilis;OUI;2834;379300000;Espèce;18282;644;(Bloch & Schneider, 1801)
33898;2834;MENTSAX;;Sciaena nebulosa;NON;2834;379300000;Espèce;18282;1162;Mitchill, 1815
33774;2834;MENTSAX;309092;Menticirrhus focaliger;NON;2834;379300000;Espèce;18282;3827;Ginsburg, 1952
18624;3178;STEL;159336;Stellifer;OUI;3178;379400000;Genre;17133;761;Oken, 1817
34400;3129;STELMIC;315103;Ophioscion microps;NON;3129;379500000;Espèce;18624;1307;(Steindachner, 1864)
34399;3129;STELMIC;317405;Corvina microps;NON;3129;379500000;Espèce;18624;4622;Steindachner, 1864
34398;3129;STELMIC;317404;Corvina microphthalma;NON;3129;379500000;Espèce;18624;3912;Heckel, 1864
34401;3129;STELMIC;315102;Ophioscion constaricensis;NON;3129;379500000;Espèce;18624;3467;Caldwell, 1958
18575;3129;STELMIC;276163;Stellifer microps;OUI;3129;379500000;Espèce;18624;1307;(Steindachner, 1864)
29093;3130;STELRAS;321667;Stelliferus rastrifer;NON;3130;379600000;Espèce;18624;4017;Jordan, 1889
18576;3130;STELRAS;276168;Stellifer rastrifer;OUI;3130;379600000;Espèce;18624;1186;(Jordan, 1889)
18623;3177;PRLC;270225;Paralonchurus;OUI;3177;379700000;Genre;17133;7036;Bocourt, 1869
18573;3127;PRLCBRA;282063;Paralonchurus brasiliensis;OUI;3127;379900000;Espèce;18623;1305;(Steindachner, 1875)
34396;3127;PRLCBRA;320524;Polyclemus brasiliensis;NON;3127;379900000;Espèce;18623;1305;(Steindachner, 1875)
34397;3127;PRLCBRA;318139;Genyanemus brasiliensis;NON;3127;379900000;Espèce;18623;4628;Steindachner, 1875
36809;12079;CORV;268852;Corvula;OUI;12079;379950000;Genre;17133;6417;Jordan & Eigenmann, 1889
36810;12080;CORVBAT;314211;Corvula batabana;OUI;12080;379960500;Espèce;36809;1207;(Poey, 1860)
19588;4145;BAIR;159302;Bairdiella;OUI;4145;380000000;Genre;17133;1113;Gill, 1861
34281;3118;BAIRRON;317426;Corvina subequalis;NON;3118;380100000;Espèce;19588;1430;Poey, 1875
34282;3118;BAIRRON;317394;Corvina fulgens;NON;3118;380100000;Espèce;19588;4713;Vaillant & Bocourt, 1883
34283;3118;BAIRRON;304282;Sciaena bedoti;NON;3118;380100000;Espèce;19588;2463;Regan, 1905
34279;3118;BAIRRON;401962;Bardiella ronchus;NON;3118;380100000;Espèce;19588;1185;(Cuvier, 1830)
34278;3118;BAIRRON;401963;Bairdiella rhonchus;NON;3118;380100000;Espèce;19588;1185;(Cuvier, 1830)
18564;3118;BAIRRON;276072;Bairdiella ronchus;OUI;3118;380100000;Espèce;19588;1185;(Cuvier, 1830)
34280;3118;BAIRRON;;Corvina ronchus;NON;3118;380100000;Espèce;19588;933;Cuvier, 1830
22137;7320;BAIRSAN;276073;Bairdiella sanctaeluciae;OUI;7320;380110000;Espèce;19588;2642;(Jordan, 1890)
19365;3921;LONC;269722;Lonchurus;OUI;3921;380200000;Genre;17133;782;Bloch, 1793
36643;3126;LONCELE;281388;Lonchurus elegans;OUI;3126;380205000;Espèce;19365;6351;(Boeseman, 1948)
18572;3126;LONCELE;315171;Paralonchurus elegans;NON;3126;380205000;Espèce;19365;1286;Boeseman, 1948
34286;3123;LONCLAN;314863;Lonchurus barbatus;NON;3123;380300000;Espèce;19365;782;Bloch, 1793
34285;3123;LONCLAN;307323;Perca lanceolata;NON;3123;380300000;Espèce;19365;1102;Bloch, 1788
34284;3123;LONCLAN;401990;Lonchiurus lanceolatus;NON;3123;380300000;Espèce;19365;1304;(Bloch, 1788)
18569;3123;LONCLAN;281389;Lonchurus lanceolatus;OUI;3123;380300000;Espèce;19365;1304;(Bloch, 1788)
19292;3848;MACD;269767;Macrodon;OUI;3848;380400000;Genre;17133;4529;Schinz, 1822
18570;3124;MACDANC;281477;Macrodon ancylodon;OUI;3124;380500000;Espèce;19292;644;(Bloch & Schneider, 1801)
34292;3124;MACDANC;;Perca vigintioctoradiata;NON;3124;380500000;Espèce;19292;4089;Larrañaga, 1925
34290;3124;MACDANC;;Ancylodon atricauda;NON;3124;380500000;Espèce;19292;2591;Günther, 1880
34289;3124;MACDANC;316289;Ancylodon jaculidens;NON;3124;380500000;Espèce;19292;933;Cuvier, 1830
34288;3124;MACDANC;321138;Sagenichthys ancylodon;NON;3124;380500000;Espèce;19292;644;(Bloch & Schneider, 1801)
34287;3124;MACDANC;314862;Lonchurus ancylodon;NON;3124;380500000;Espèce;19292;693;Bloch & Schneider, 1801
