RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,DateofCalculation
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13024,24,2013,10,11,0731,-9,30,D,50.4483,1.5267,50.4700,1.5350,29F1,10,V,C1324,1,1,C,3.0000,-9,-9,2415,70,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,67,20,-9,-9.0000,15.9,15.8,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13090,90,2013,10,31,1523,-9,30,D,50.4433,-0.5967,50.4333,-0.6283,29E9,64,V,C1390,1,1,C,3.0000,-9,-9,2493,240,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,27,-9,-9.0000,15.6,15.6,35.07,35.04,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13047,47,2013,10,17,1541,-9,29,D,50.4183,1.3450,50.4333,1.3667,29F1,23,V,C1347,1,1,C,3.0000,-9,-9,2265,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,270,22,-9,-9.0000,15.8,15.8,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13050,50,2013,10,18,0924,-9,30,D,50.3850,0.7917,50.3783,0.7567,29F0,40,V,C1350,1,1,C,3.0000,-9,-9,2593,170,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,20,-9,-9.0000,16.0,16.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13049,49,2013,10,18,0740,-9,30,D,50.3583,0.6367,50.3517,0.6083,29F0,37,V,C1349,1,1,C,3.0000,-9,-9,2180,170,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,17,-9,-9.0000,16.0,16.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13039,39,2013,10,16,0937,-9,30,D,50.3550,0.0050,50.3567,0.0417,29F0,56,V,C1339,1,1,C,3.0000,-9,-9,2627,220,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,30,-9,-9.0000,16.0,16.1,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13038,38,2013,10,16,0744,-9,30,D,50.3467,-0.1583,50.4717,-0.1933,29E9,53,V,C1338,1,1,C,3.0000,-9,-9,2593,210,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,25,-9,-9.0000,16.0,16.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13037,37,2013,10,16,0609,-9,30,D,50.3117,-0.2817,50.3067,-0.3067,29E9,45,V,C1337,1,1,C,3.0000,-9,-9,1871,180,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,20,-9,-9.0000,16.0,16.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13051,51,2013,10,18,1221,-9,30,D,50.3050,1.1717,50.3150,1.2083,29F1,31,V,C1351,1,1,C,3.0000,-9,-9,2844,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,20,-9,-9.0000,15.9,15.9,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13048,48,2013,10,18,0601,-9,30,D,50.3017,0.4133,50.3100,0.4567,29F0,41,V,C1348,1,1,C,3.0000,-9,-9,3121,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13082,82,2013,10,30,0640,-9,30,D,50.2450,-0.0500,50.2383,-0.0833,29E9,51,V,C1382,1,1,C,3.0000,-9,-9,2493,220,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,270,15,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13040,40,2013,10,16,1254,-9,30,D,50.2200,0.2667,50.2267,0.2983,29F0,37,V,C1340,1,1,C,3.0000,-9,-9,2420,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,6,-9,-9.0000,16.1,16.1,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13046,46,2013,10,17,1250,-9,30,D,50.2000,1.3900,50.2250,1.4300,29F1,17,V,C1346,1,1,C,3.0000,-9,-9,4003,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,22,-9,-9.0000,15.4,15.4,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C13052,52,2013,10,18,1420,-9,30,D,50.1950,1.1717,50.2167,1.1900,29F1,22,V,C1352,1,1,C,3.0000,-9,-9,2734,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,25,-9,-9.0000,15.7,15.8,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14012,12,2014,10,4,1153,-9,30,D,50.3343,-0.1976,50.3445,-0.1621,29E9,45,V,-9,1,1,C,-9.0000,-9,-9,2764,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14009,9,2014,10,3,1705,-9,30,D,50.2135,-0.7511,50.2023,-0.7878,29E9,50,V,-9,1,1,C,-9.0000,-9,-9,2893,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14087,87,2014,10,25,1418,-9,30,D,50.2180,0.2606,50.2255,0.2983,29F0,42,V,-9,1,1,C,-9.0000,-9,-9,2809,170,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14062,62,2014,10,19,0740,-9,30,D,50.2266,1.1981,50.2030,1.1801,29F1,26,V,-9,1,1,C,-9.0000,-9,-9,2930,120,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14010,10,2014,10,4,0618,-9,30,D,50.2346,-0.0575,50.2363,-0.0958,29E9,52,V,-9,1,1,C,-9.0000,-9,-9,2735,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14005,5,2014,10,3,0845,-9,4,D,50.2616,-1.1358,50.2610,-1.1446,29E8,54,I,-9,1,1,C,-9.0000,-9,-9,632,220,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14006,6,2014,10,3,0916,-9,30,D,50.2616,-1.1358,50.2610,-1.1005,29E8,54,V,-9,1,1,C,-9.0000,-9,-9,2515,220,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14038,38,2014,10,11,1105,-9,30,D,50.0981,0.3621,50.1053,0.4028,29F0,39,V,-9,1,1,C,-9.0000,-9,-9,3011,180,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14064,64,2014,10,19,1137,-9,30,D,50.1061,1.3985,50.0881,1.3661,29F1,11,V,-9,1,1,C,-9.0000,-9,-9,3057,60,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14041,41,2014,10,11,1515,-9,30,D,50.1063,0.5480,50.1108,0.5853,29F0,34,V,-9,1,1,C,-9.0000,-9,-9,2712,160,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14093,93,2014,10,29,0645,-9,30,D,50.1390,-1.4923,50.1356,-1.4565,29E8,60,V,-9,1,1,C,-9.0000,-9,-9,2583,240,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14060,60,2014,10,18,1500,-9,30,D,50.1536,0.9540,50.1463,0.9135,29F0,29,V,-9,1,1,C,-9.0000,-9,-9,3002,120,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14063,63,2014,10,19,1007,-9,30,D,50.2075,0.4240,50.1980,0.3831,29F0,16,V,-9,1,1,C,-9.0000,-9,-9,3095,80,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14039,39,2014,10,11,1242,-9,30,D,50.0448,0.5510,50.0493,0.5913,29F0,37,V,-9,1,1,C,-9.0000,-9,-9,2926,180,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14040,40,2014,10,11,1402,-9,30,D,50.0676,0.5408,50.0718,0.5810,29F0,36,V,-9,1,1,C,-9.0000,-9,-9,2907,180,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14015,15,2014,10,5,0820,-9,10,D,50.0775,-0.5735,50.0758,-0.5851,29E9,22,I,-9,1,1,C,-9.0000,-9,-9,853,50,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14016,16,2014,10,5,0915,-9,30,D,50.0793,-0.5719,50.0736,-0.6158,29E9,50,V,-9,1,1,C,-9.0000,-9,-9,3194,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14014,14,2014,10,5,0613,-9,30,D,50.0966,-0.4176,50.0865,-0.4534,29E9,48,V,-9,1,1,C,-9.0000,-9,-9,2798,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14004,4,2014,10,3,0629,-9,30,D,50.0971,-1.1180,50.0975,-1.0803,29E8,54,V,-9,1,1,C,-9.0000,-9,-9,2690,220,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14065,65,2014,10,19,1318,-9,30,D,50.0061,1.2131,49.9881,1.1818,29F1,15,V,-9,1,1,C,-9.0000,-9,-9,3007,60,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14066,66,2014,10,19,1500,-9,16,D,50.0103,1.0361,50.0123,1.0576,29F1,25,I,-9,1,1,C,-9.0000,-9,-9,1554,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14067,67,2014,10,19,1550,-9,30,D,50.0103,1.0456,50.0185,1.0870,29F1,25,V,-9,1,1,C,-9.0000,-9,-9,3093,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14037,37,2014,10,11,0804,-9,30,D,50.0121,0.1158,50.0176,0.1590,29F0,36,V,-9,1,1,C,-9.0000,-9,-9,3148,160,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14003,3,2014,10,2,1634,-9,30,D,50.0276,-0.9010,50.0203,-0.9355,29E9,62,V,-9,1,1,C,-9.0000,-9,-9,2599,230,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14096,96,2014,10,29,1255,-9,30,D,50.0393,-1.2745,50.0320,-1.3165,29E8,70,V,-9,1,1,C,-9.0000,-9,-9,3112,280,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14044,44,2014,10,15,1011,-9,30,D,50.5703,1.4260,50.5926,1.4465,30F1,25,V,-9,1,1,C,-9.0000,-9,-9,2877,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14043,43,2014,10,15,0806,-9,30,D,50.5720,1.5133,50.5965,1.5230,30F1,19,V,-9,1,1,C,-9.0000,-9,-9,2811,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14072,72,2014,10,23,0611,-9,30,D,50.4450,-0.5893,50.4376,-0.6126,29E9,65,V,-9,1,1,C,-9.0000,-9,-9,1844,250,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,35.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14046,46,2014,10,15,1312,-9,30,D,50.4711,1.4386,50.4456,1.4201,29F1,27,V,-9,1,1,C,-9.0000,-9,-9,3127,140,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14045,45,2014,10,15,1155,-9,30,D,50.4821,1.5380,50.4553,1.5336,29F1,11,V,-9,1,1,C,-9.0000,-9,-9,3002,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14074,74,2014,10,23,1007,-9,30,D,50.4828,-0.8478,50.4783,-0.8906,29E9,31,V,-9,1,1,C,-9.0000,-9,-9,3075,130,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,15.0,15.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14075,75,2014,10,23,1127,-9,30,D,50.5241,-0.8856,50.5261,-0.9300,30E9,27,V,-9,1,1,C,-9.0000,-9,-9,3145,160,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,15.0,15.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14073,73,2014,10,23,0802,-9,30,D,50.5285,-0.6956,50.5200,-0.7205,30E9,28,V,-9,1,1,C,-9.0000,-9,-9,1996,120,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,16.0,16.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14011,11,2014,10,4,0850,-9,30,D,50.3553,0.0251,50.3575,0.0645,29F0,51,V,-9,1,1,C,-9.0000,-9,-9,2804,200,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14098,98,2014,10,30,0741,-9,30,D,49.4921,-1.2098,49.4746,-1.1784,27E8,15,V,-9,1,1,C,-9.0000,-9,-9,2988,60,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,15.0,15.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14031,31,2014,10,9,1552,-9,30,D,49.5115,-1.0861,49.4938,-1.0600,28E8,19,V,-9,1,1,C,-9.0000,-9,-9,2729,90,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14021,21,2014,10,6,1134,-9,30,D,49.5183,-0.2998,49.5160,-0.2663,28E9,22,V,-9,1,1,C,-9.0000,-9,-9,2435,115,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14033,33,2014,10,10,0811,-9,30,D,49.5298,-0.9300,49.5273,-0.9653,28E9,26,V,-9,1,1,C,-9.0000,-9,-9,2568,120,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14097,97,2014,10,30,0647,-9,30,D,49.5405,-1.2465,49.5170,-1.2283,28E8,12,V,-9,1,1,C,-9.0000,-9,-9,2927,60,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,15.0,15.0,34.00,34.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14020,20,2014,10,6,0848,-9,30,D,49.5551,-0.2823,49.5561,-0.3233,28E9,27,V,-9,1,1,C,-9.0000,-9,-9,2962,140,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14022,22,2014,10,6,1401,-9,30,D,49.4371,-0.2130,49.4500,-0.1778,27E9,27,V,-9,1,1,C,-9.0000,-9,-9,2918,120,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14029,29,2014,10,9,1110,-9,30,D,49.4476,-1.1235,49.4321,-1.0921,27E8,19,V,-9,1,1,C,-9.0000,-9,-9,2849,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14027,27,2014,10,9,0620,-9,30,D,49.4483,-0.8801,49.4511,-0.9130,27E9,22,V,-9,1,1,C,-9.0000,-9,-9,2397,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14024,24,2014,10,8,1110,-9,30,D,49.4520,-0.4291,49.4561,-0.3891,27E9,33,V,-9,1,1,C,-9.0000,-9,-9,2931,160,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14026,26,2014,10,8,1552,-9,30,D,49.4593,-0.6735,49.4555,-0.6341,27E9,20,V,-9,1,1,C,-9.0000,-9,-9,2877,100,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14023,23,2014,10,8,0833,-9,30,D,49.4676,-0.2793,49.4700,-0.3175,27E9,37,V,-9,1,1,C,-9.0000,-9,-9,2773,160,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14030,30,2014,10,9,1430,-9,1,D,49.0336,-1.0215,49.0336,-1.0200,27E8,-9,I,-9,1,1,C,-9.0000,-9,-9,109,-9,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20171013
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C14090,90,2014,10,28,0823,-9,30,D,49.3611,-0.1130,49.3588,-0.1533,27E9,15,V,-9,1,1,C,-9.0000,-9,-9,2935,70,26,-9,2.0000,200,-9.0,10.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,15.0,15.0,32.00,33.00,-9,-9,20171013
