Campagne;Annee;Trait;Mois;Strate;SurfaceBalayee;Lat;Long;ProfMoy
CGFS;1988;1;10;30F1;0.01100;50.91866;1.63633;26
CGFS;1988;2;10;30F1;0.03400;50.85800;1.33633;34
CGFS;1988;3;10;30F1;0.01500;50.77166;1.55299;23
CGFS;1988;4;10;30F1;0.02000;50.66766;1.54133;26
CGFS;1988;5;10;30F1;0.01500;50.58533;1.51866;30
CGFS;1988;6;10;29F1;0.01100;50.47366;1.54033;20
CGFS;1988;7;10;29F1;0.02200;50.32166;1.42366;21
CGFS;1988;8;10;29F1;0.02400;50.35499;1.42266;25
CGFS;1988;9;10;29F1;0.01500;50.45299;1.20299;28
CGFS;1988;10;10;30F1;0.02600;50.58533;1.32266;46
CGFS;1988;11;10;29F0;0.02300;50.35800;0.94033;46
CGFS;1988;12;10;29F1;0.01400;50.22466;1.00399;34
CGFS;1988;13;10;29F0;0.04200;50.15100;0.88433;34
CGFS;1988;14;10;29F1;0.01100;50.01866;1.07166;26
CGFS;1988;15;10;29F1;0.02200;50.11966;1.38633;17
CGFS;1988;16;10;29F1;0.00700;50.13533;1.30400;27
CGFS;1988;17;10;29F0;0.03500;50.34033;0.70399;44
CGFS;1988;18;10;30F0;0.03100;50.59033;0.76966;43
CGFS;1988;19;10;30F1;0.03200;50.66766;1.00899;40
CGFS;1988;20;10;30F0;0.02200;50.79133;0.85199;40
CGFS;1988;21;10;30F0;0.01700;50.87266;0.83833;21
CGFS;1988;22;10;30F0;0.02000;50.80400;0.58533;22
CGFS;1988;23;10;30F0;0.02500;50.67566;0.58333;58
CGFS;1988;24;10;28F1;0.01600;49.98733;1.17566;24
CGFS;1988;25;10;28F0;0.01600;49.96666;0.82366;30
CGFS;1988;26;10;29F0;0.03000;50.04133;0.70700;33
CGFS;1988;27;10;28F0;0.01800;49.90800;0.61666;30
CGFS;1988;28;10;28F0;0.02600;49.84999;0.44133;30
CGFS;1988;29;10;29F0;0.03500;50.10599;0.43833;45
CGFS;1988;30;10;29F0;0.03200;50.30300;0.43333;48
CGFS;1988;31;10;29F0;0.02500;50.20700;0.16766;45
CGFS;1988;32;10;28F0;0.03200;49.80199;0.13433;33
CGFS;1988;33;10;28E9;0.03500;49.90299;-0.10899;45
CGFS;1988;34;10;29E9;0.03500;50.43833;-0.10199;61
CGFS;1988;35;10;30E9;0.02000;50.75000;-0.13533;23
CGFS;1988;36;10;30E9;0.02400;50.50899;-0.13533;68
CGFS;1988;37;10;30F0;0.03300;50.53433;0.34999;50
CGFS;1988;38;10;30F0;0.02800;50.52166;0.12266;51
CGFS;1988;39;10;29F0;0.03400;50.43833;0.13333;57
CGFS;1988;40;10;29E9;0.04200;50.10900;-0.35899;53
CGFS;1988;41;10;28E9;0.03300;49.91766;-0.42266;53
CGFS;1988;42;10;28E9;0.01700;49.65000;-0.24233;38
CGFS;1988;43;10;28E9;0.02800;49.61666;-0.30700;33
CGFS;1988;44;10;27E9;0.01700;49.48333;-0.35800;45
CGFS;1988;45;10;27E9;0.01600;49.40299;-0.32466;28
CGFS;1988;46;10;27E9;0.01600;49.45500;-0.66766;30
CGFS;1988;47;10;27E9;0.01800;49.39033;-0.71866;26
CGFS;1988;48;10;27E9;0.01700;49.45299;-0.88633;27
CGFS;1988;49;10;27E9;0.02000;49.42066;-0.96866;25
CGFS;1988;50;10;27E8;0.02000;49.47166;-1.16766;21
CGFS;1988;53;10;28E9;0.02500;49.58333;-0.95399;36
CGFS;1988;54;10;28E9;0.03000;49.65399;-0.68833;41
CGFS;1988;55;10;27E9;0.01100;49.43433;-0.10100;27
CGFS;1988;56;10;27E9;0.01400;49.35900;-0.16866;21
CGFS;1988;57;10;28F0;0.01700;49.56666;0.02466;23
CGFS;1988;58;10;28F0;0.01700;49.60200;0.07566;23
CGFS;1988;59;10;29E9;0.03100;50.23933;-0.05400;55
CGFS;1988;60;10;29E9;0.03300;50.38733;-0.30099;53
CGFS;1988;61;10;30E9;0.01600;50.75500;-0.28933;18
CGFS;1988;62;10;30E9;0.01300;50.73633;-0.27366;21
CGFS;1988;63;10;29E9;0.02500;50.42166;-0.58933;63
CGFS;1988;64;10;29E9;0.01600;50.18333;-0.67566;53
CGFS;1988;67;10;29E9;0.02300;50.10800;-0.98933;57
CGFS;1988;68;10;28E9;0.03100;49.95800;-0.57066;53
CGFS;1989;4;10;28E9;0.02900;49.57566;-0.90200;38
CGFS;1989;7;10;27E8;0.01500;49.48633;-1.20099;19
CGFS;1989;8;10;27E8;0.01600;49.42566;-1.02366;25
CGFS;1989;9;10;27E9;0.01500;49.45100;-0.92366;27
CGFS;1989;10;10;27E9;0.01600;49.43333;-0.71966;30
CGFS;1989;11;10;27E9;0.01900;49.45299;-0.65100;29
CGFS;1989;12;10;28E9;0.03300;49.65499;-0.64033;43
CGFS;1989;13;10;28E9;0.03600;49.96666;-0.56966;56
CGFS;1989;14;10;27E9;0.02100;49.35599;-0.13333;21
CGFS;1989;15;10;27E9;0.01800;49.43533;-0.10000;26
CGFS;1989;16;10;27E9;0.01600;49.40499;-0.38833;28
CGFS;1989;17;10;27E9;0.01700;49.46966;-0.40299;37
CGFS;1989;18;10;28E9;0.03400;49.61666;-0.36766;31
CGFS;1989;19;10;28E9;0.01400;49.65100;-0.20000;37
CGFS;1989;20;10;29E9;0.02300;50.03533;-0.85000;68
CGFS;1989;21;10;28E9;0.03000;49.91966;-0.40099;57
CGFS;1989;22;10;29E9;0.02400;50.10300;-0.41966;49
CGFS;1989;23;10;29E9;0.02400;50.24133;-0.04133;53
CGFS;1989;24;10;29E9;0.03300;50.38733;-0.30300;54
CGFS;1989;25;10;30E9;0.01600;50.57266;-0.37566;75
CGFS;1989;26;10;30E9;0.02600;50.58433;-0.15399;63
CGFS;1989;27;10;30E9;0.01900;50.75699;-0.10199;17
CGFS;1989;28;10;30E9;0.01700;50.75600;-0.27166;18
CGFS;1989;29;10;30E9;0.01600;50.55300;-0.50300;73
CGFS;1989;30;10;29E9;0.03400;50.43833;-0.60600;71
CGFS;1989;31;10;29E9;0.02400;50.18433;-0.67466;53
CGFS;1989;32;10;28F1;0.01300;49.99133;1.20000;23
CGFS;1989;33;10;29F1;0.01600;50.01866;1.06766;31
CGFS;1989;34;10;28F0;0.01700;49.97166;0.73933;32
CGFS;1989;35;10;28F0;0.01200;49.90399;0.61666;32
CGFS;1989;36;10;28F0;0.01600;49.85900;0.36666;32
CGFS;1989;37;10;28F0;0.02200;49.57166;0.03333;25
CGFS;1989;38;10;28F0;0.01900;49.60200;0.07066;26
CGFS;1989;39;10;28F0;0.03500;49.84133;0.24133;35
CGFS;1989;40;10;29F0;0.02200;50.04133;0.70399;37
CGFS;1989;41;10;29F0;0.02700;50.15000;0.87166;39
CGFS;1989;42;10;29F1;0.01000;50.22566;1.02566;34
CGFS;1989;43;10;29F1;0.01900;50.10400;1.29233;24
CGFS;1989;44;10;29F1;0.01900;50.14133;1.39999;17
CGFS;1989;45;10;29F1;0.01300;50.35200;1.46766;20
CGFS;1989;46;10;29F1;0.01700;50.33633;1.31866;34
CGFS;1989;47;10;29F1;0.01700;50.43633;1.15199;50
CGFS;1989;48;10;29F1;0.01700;50.46766;1.53333;17
CGFS;1989;49;10;30F1;0.01500;50.58433;1.50899;25
CGFS;1989;50;10;30F1;0.01500;50.65800;1.53633;25
CGFS;1989;51;10;30F1;0.01900;50.78633;1.55599;25
CGFS;1989;52;10;30F1;0.01500;50.92066;1.63433;30
CGFS;1989;53;10;30F1;0.03000;50.85699;1.33933;37
CGFS;1989;54;10;30F0;0.02400;50.79999;0.87366;40
CGFS;1989;55;10;30F0;0.01600;50.87266;0.82066;16
CGFS;1989;56;10;30F0;0.01400;50.80099;0.55900;17
CGFS;1989;57;10;30F0;0.02800;50.53833;0.35800;55
CGFS;1989;58;10;30F0;0.03700;50.57566;0.58933;58
CGFS;1989;59;10;30F0;0.02900;50.59233;0.77466;47
CGFS;1989;60;10;30F1;0.02700;50.66666;1.00399;43
CGFS;1989;61;10;30F1;0.03300;50.67066;1.36966;43
CGFS;1990;1;10;30F1;0.02300;50.56666;1.50699;22
CGFS;1990;2;10;30F1;0.03300;50.65900;1.53833;25
CGFS;1990;3;10;30F1;0.02400;50.79033;1.55599;25
CGFS;1990;4;10;30F1;0.01400;50.92066;1.62266;30
CGFS;1990;5;10;31F1;0.02200;51.02366;1.79033;33
CGFS;1990;6;10;31F2;0.02800;51.08933;2.17066;24
CGFS;1990;7;10;31F2;0.02000;51.13433;2.34033;23
CGFS;1990;8;10;31F2;0.03000;51.18633;2.38933;33
CGFS;1990;9;10;31F2;0.01700;51.14133;2.23433;33
CGFS;1990;10;10;31F1;0.03100;51.11966;1.87566;31
CGFS;1990;11;10;30F1;0.02800;50.85499;1.33833;33
CGFS;1990;12;10;30F1;0.03400;50.67166;1.16866;38
CGFS;1990;13;10;30F1;0.02700;50.70100;1.40100;39
CGFS;1990;14;10;29F1;0.02700;50.43933;1.52366;13
CGFS;1990;15;10;29F1;0.02400;50.45600;1.43533;26
CGFS;1990;16;10;29F1;0.02800;50.29033;1.20500;31
CGFS;1990;17;10;29F1;0.02600;50.34999;1.33333;30
CGFS;1990;18;10;29F1;0.03000;50.21666;1.30200;25
CGFS;1990;19;10;28F1;0.01800;49.97566;1.14999;17
CGFS;1990;20;10;29F1;0.02500;50.00699;1.02466;27
CGFS;1990;21;10;29F1;0.02700;50.08733;1.25000;17
CGFS;1990;22;10;29F1;0.03600;50.20600;1.13833;25
CGFS;1990;23;10;29F0;0.04100;50.14133;0.90600;33
CGFS;1990;24;10;29F0;0.02700;50.10800;0.60199;38
CGFS;1990;25;10;28F0;0.02400;49.63833;0.08333;28
CGFS;1990;26;10;28F0;0.02900;49.58633;0.02166;26
CGFS;1990;27;10;28E9;0.02700;49.63633;-0.05099;32
CGFS;1990;28;10;27E9;0.02800;49.43633;-0.12066;23
CGFS;1990;29;10;27E9;0.02800;49.38933;-0.22266;23
CGFS;1990;30;10;27E9;0.03100;49.40399;-0.33733;26
CGFS;1990;31;10;27E9;0.02800;49.46866;-0.38533;37
CGFS;1990;32;10;28E9;0.02200;49.53933;-0.33533;25
CGFS;1990;33;10;28E9;0.03000;49.55500;-0.33833;26
CGFS;1990;34;10;27E9;0.02400;49.45299;-0.62366;26
CGFS;1990;35;10;27E9;0.03200;49.41666;-0.56766;28
CGFS;1990;36;10;27E9;0.02200;49.45100;-0.93333;27
CGFS;1990;37;10;27E9;0.02700;49.42266;-1.00000;22
CGFS;1990;38;10;27E8;0.02800;49.44033;-1.10800;17
CGFS;1990;41;10;28E9;0.03500;49.58333;-0.90799;35
CGFS;1990;42;10;28E9;0.02000;49.65499;-0.68533;41
CGFS;1990;43;10;28E9;0.02700;49.83533;-0.27066;43
CGFS;1990;44;10;28E9;0.02600;49.90599;-0.05600;43
CGFS;1990;45;10;28F0;0.02900;49.84033;0.21766;36
CGFS;1990;46;10;29F0;0.02600;50.00799;0.12066;43
CGFS;1990;47;10;29E9;0.02700;50.08533;-0.45300;48
CGFS;1990;48;10;29E9;0.02700;50.05099;-0.57366;52
CGFS;1990;49;10;28E9;0.02300;49.95800;-0.57566;53
CGFS;1990;50;10;28E9;0.01900;49.99033;-0.79033;64
CGFS;1990;51;10;29E9;0.02400;50.02066;-0.92066;66
CGFS;1990;55;10;29E9;0.02400;50.23833;-0.05900;53
CGFS;1990;56;10;29E9;0.02500;50.30799;-0.28433;48
CGFS;1990;57;10;29E9;0.02100;50.33533;-0.18333;51
CGFS;1990;58;10;29F0;0.02800;50.35499;0.06666;59
CGFS;1990;59;10;29F0;0.02300;50.29233;0.40400;48
CGFS;1990;60;10;29F0;0.02900;50.34233;0.59233;40
CGFS;1990;61;10;29F0;0.03900;50.09133;0.35199;41
CGFS;1990;62;10;28F0;0.03200;49.86966;0.40099;35
CGFS;1990;63;10;28F0;0.02600;49.89033;0.52266;33
CGFS;1990;64;11;28F0;0.03100;49.97466;0.81966;36
CGFS;1990;65;11;29F0;0.02800;50.37266;0.75099;43
CGFS;1990;66;11;30F0;0.02800;50.87166;0.83633;15
CGFS;1990;67;11;30F0;0.03300;50.57266;0.78833;52
CGFS;1990;68;11;30F0;0.02500;50.57366;0.61666;55
CGFS;1990;69;11;30F0;0.02900;50.78333;0.50199;17
CGFS;1990;70;11;30F0;0.00900;50.54133;0.37566;61
CGFS;1990;71;11;30F0;0.02500;50.52566;0.00200;71
CGFS;1990;72;11;30E9;0.02900;50.53733;-0.18733;65
CGFS;1990;73;11;30E9;0.02700;50.67166;-0.28633;30
CGFS;1990;74;11;30E9;0.03100;50.75600;-0.09033;20
CGFS;1990;75;11;30E9;0.03200;50.76966;-0.25200;18
CGFS;1991;1;10;30F1;0.02700;50.79033;1.55499;25
CGFS;1991;2;10;30F1;0.02900;50.85800;1.33933;36
CGFS;1991;3;10;30F1;0.03500;50.93833;1.65699;28
CGFS;1991;4;10;31F1;0.02600;51.10800;1.85399;33
CGFS;1991;5;10;31F2;0.03600;51.09033;2.20300;29
CGFS;1991;6;10;31F2;0.02300;51.13933;2.38833;24
CGFS;1991;7;10;31F2;0.02700;51.20500;2.40000;27
CGFS;1991;8;10;31F2;0.02900;51.13833;2.22366;27
CGFS;1991;9;10;31F1;0.03000;51.01766;1.78333;33
CGFS;1991;10;10;30F1;0.02900;50.68733;1.52466;30
CGFS;1991;11;10;30F1;0.02500;50.59233;1.52066;31
CGFS;1991;12;10;29F1;0.03200;50.45899;1.53633;18
CGFS;1991;13;10;29F1;0.02700;50.44033;1.41966;29
CGFS;1991;14;10;30F1;0.03000;50.60599;1.45599;34
CGFS;1991;15;10;29F1;0.02800;50.44033;1.37566;37
CGFS;1991;16;10;29F1;0.02900;50.30199;1.16966;37
CGFS;1991;17;10;29F1;0.02900;50.20000;1.38833;20
CGFS;1991;18;10;28F1;0.02600;49.99233;1.20799;18
CGFS;1991;19;10;29F1;0.02400;50.11666;1.32466;26
CGFS;1991;20;10;29F1;0.02900;50.20899;1.18733;32
CGFS;1991;21;10;29F0;0.03100;50.15100;0.93533;37
CGFS;1991;22;10;29F1;0.03100;50.00699;1.04133;27
CGFS;1991;23;10;29F0;0.02900;50.10499;0.56666;41
CGFS;1991;24;10;29F0;0.02900;50.35100;0.60600;41
CGFS;1991;25;10;29F0;0.02900;50.37366;0.75400;41
CGFS;1991;26;10;30F0;0.03000;50.53733;0.88933;38
CGFS;1991;27;10;30F1;0.03000;50.65800;1.00199;46
CGFS;1991;28;10;30F0;0.02900;50.79233;0.87366;45
CGFS;1991;29;10;30F0;0.02400;50.86866;0.81966;22
CGFS;1991;30;10;30F0;0.03400;50.78933;0.53733;21
CGFS;1991;31;10;30F0;0.03400;50.56666;0.65299;46
CGFS;1991;32;10;30F0;0.02800;50.53833;0.35899;53
CGFS;1991;33;10;30F0;0.03400;50.53433;0.01666;70
CGFS;1991;34;10;30E9;0.03100;50.75400;-0.10400;23
CGFS;1991;35;10;30E9;0.03100;50.75899;-0.28933;17
CGFS;1991;36;10;30E9;0.02600;50.56966;-0.45300;71
CGFS;1991;37;10;30E9;0.03200;50.52366;-0.69233;33
CGFS;1991;38;10;30E9;0.03000;50.53833;-0.18533;67
CGFS;1991;39;10;29F0;0.03100;50.00799;0.13433;41
CGFS;1991;40;10;29F0;0.03100;50.08933;0.30500;40
CGFS;1991;41;10;28F0;0.02900;49.90100;0.57366;31
CGFS;1991;42;10;28F0;0.02700;49.97466;0.80500;34
CGFS;1991;43;10;28F0;0.02900;49.86766;0.35299;33
CGFS;1991;44;10;28F0;0.02900;49.83833;0.17466;34
CGFS;1991;45;10;28F0;0.03400;49.62066;0.05799;29
CGFS;1991;46;10;28F0;0.02000;49.58533;0.03733;31
CGFS;1991;47;10;28E9;0.03800;49.65200;-0.16666;40
CGFS;1991;48;10;28E9;0.03100;49.55400;-0.33433;31
CGFS;1991;49;10;27E9;0.03100;49.46966;-0.32466;40
CGFS;1991;50;10;27E9;0.03400;49.45100;-0.18733;33
CGFS;1991;51;10;28E9;0.02200;49.90499;-0.07466;47
CGFS;1991;52;10;28E9;0.02900;49.83533;-0.29233;47
CGFS;1991;53;10;29E9;0.02800;50.23533;-0.08833;53
CGFS;1991;54;10;29F0;0.01800;50.30300;0.42366;47
CGFS;1991;55;10;29F0;0.02900;50.35599;0.07066;56
CGFS;1991;56;10;29E9;0.03000;50.33733;-0.17266;58
CGFS;1991;57;10;29E9;0.02900;50.30699;-0.28533;53
CGFS;1991;58;10;29E9;0.02800;50.42466;-0.63933;65
CGFS;1991;59;10;29E9;0.03200;50.18733;-0.55299;52
CGFS;1991;60;10;29E9;0.03600;50.20000;-0.45399;52
CGFS;1991;61;10;27E9;0.03400;49.35699;-0.10700;21
CGFS;1991;62;10;28E9;0.03100;49.51766;-0.25099;30
CGFS;1991;63;10;27E9;0.03000;49.45700;-0.47266;33
CGFS;1991;64;10;27E9;0.03100;49.45500;-0.67466;28
CGFS;1991;65;10;27E9;0.02800;49.41766;-0.58533;23
CGFS;1991;66;10;27E9;0.02900;49.45000;-0.88833;28
CGFS;1991;67;10;27E9;0.03400;49.41966;-0.93933;28
CGFS;1991;68;10;27E8;0.02900;49.42266;-1.07266;23
CGFS;1991;71;10;28E9;0.02900;49.57566;-0.95700;36
CGFS;1991;72;10;28E9;0.02900;49.65499;-0.65100;43
CGFS;1991;73;10;28E9;0.03200;49.96666;-0.57066;58
CGFS;1991;74;10;29E9;0.02400;50.02066;-0.92166;69
CGFS;1991;75;10;28E9;0.02000;49.98733;-0.81966;57
CGFS;1991;78;10;30E9;0.03300;50.51966;-0.89233;33
CGFS;1991;79;10;29E9;0.02700;50.46966;-0.90799;35
CGFS;1992;1;10;30F1;0.02500;50.77066;1.56766;20
CGFS;1992;2;10;30F1;0.02800;50.83633;1.32466;30
CGFS;1992;3;10;30F1;0.03600;50.90599;1.60599;28
CGFS;1992;4;10;31F1;0.02800;51.10499;1.87266;37
CGFS;1992;5;10;31F2;0.03100;51.10100;2.24033;30
CGFS;1992;6;10;31F2;0.02700;51.13633;2.35800;23
CGFS;1992;7;10;31F2;0.02900;51.18333;2.38633;21
CGFS;1992;8;10;31F2;0.02900;51.12266;2.20000;24
CGFS;1992;9;10;31F1;0.03600;51.01866;1.78633;37
CGFS;1992;10;10;30F1;0.02900;50.68733;1.52366;31
CGFS;1992;11;10;30F1;0.02800;50.59133;1.51966;30
CGFS;1992;12;10;29F1;0.03200;50.46966;1.53633;18
CGFS;1992;13;10;29F1;0.02900;50.43933;1.41866;30
CGFS;1992;14;10;29F1;0.02900;50.42066;1.35199;31
CGFS;1992;15;10;30F1;0.03000;50.60200;1.45299;35
CGFS;1992;16;10;30F1;0.04000;50.66966;1.04033;51
CGFS;1992;17;10;30F0;0.02700;50.53533;0.88733;40
CGFS;1992;18;10;30F0;0.02700;50.78333;0.84133;39
CGFS;1992;19;10;30F0;0.03200;50.85599;0.78733;18
CGFS;1992;20;10;30F0;0.03200;50.80400;0.58633;21
CGFS;1992;21;10;30F0;0.03600;50.56666;0.70200;50
CGFS;1992;22;10;29F0;0.02600;50.35100;0.60299;43
CGFS;1992;23;10;29F0;0.02700;50.14133;0.91866;33
CGFS;1992;24;10;28F0;0.03500;49.97466;0.80599;36
CGFS;1992;25;10;28F0;0.02500;49.89233;0.53333;33
CGFS;1992;26;10;28F0;0.03100;49.61866;0.05600;27
CGFS;1992;27;10;28F0;0.02400;49.84233;0.22066;37
CGFS;1992;28;10;28F0;0.03200;49.86866;0.38833;37
CGFS;1992;29;10;28F1;0.02800;49.97366;1.15699;17
CGFS;1992;30;10;29F1;0.03100;50.01766;1.08833;31
CGFS;1992;31;10;29F1;0.03300;50.18833;1.16866;31
CGFS;1992;32;10;29F1;0.03300;50.19233;1.38633;23
CGFS;1992;33;10;29F1;0.03100;50.08433;1.35599;16
CGFS;1992;34;10;29F1;0.02800;50.30799;1.20000;35
CGFS;1992;35;10;29F0;0.03200;50.38533;0.80400;46
CGFS;1992;36;10;29F0;0.03500;50.10699;0.60100;40
CGFS;1992;37;10;28E9;0.03100;49.65200;-0.16666;40
CGFS;1992;38;10;28E9;0.03300;49.55400;-0.28633;33
CGFS;1992;39;10;27E9;0.03000;49.43333;-0.22266;35
CGFS;1992;40;10;28E9;0.02700;49.83633;-0.25499;45
CGFS;1992;41;10;28E9;0.02900;49.90499;-0.06866;46
CGFS;1992;42;10;29F0;0.03400;50.01666;0.15500;46
CGFS;1992;43;10;29F0;0.03200;50.08733;0.30199;44
CGFS;1992;44;10;28F0;0.03300;49.58533;0.06966;23
CGFS;1992;45;10;28E9;0.03000;49.51766;-0.25600;28
CGFS;1992;46;10;27E9;0.03000;49.46866;-0.28833;39
CGFS;1992;47;10;27E9;0.03400;49.35800;-0.10300;22
CGFS;1992;48;10;27E9;0.03300;49.45500;-0.42466;31
CGFS;1992;49;10;27E9;0.02900;49.45299;-0.62466;28
CGFS;1992;50;10;27E9;0.03300;49.45000;-0.88633;31
CGFS;1992;51;10;27E8;0.03600;49.42366;-1.07366;20
CGFS;1992;54;10;28E9;0.03200;49.57566;-0.95800;37
CGFS;1992;55;10;28E9;0.02500;49.96666;-0.57066;55
CGFS;1992;56;10;29E9;0.02600;50.08933;-0.42166;54
CGFS;1992;57;10;27E9;0.03100;49.41866;-0.58533;25
CGFS;1992;58;10;27E9;0.03600;49.42166;-0.99133;23
CGFS;1992;59;10;28E9;0.02600;49.65499;-0.64033;43
CGFS;1992;60;10;29E9;0.01600;50.23433;-0.10199;55
CGFS;1993;1;10;30F1;0.02200;50.78933;1.55599;26
CGFS;1993;2;10;30F1;0.02200;50.93633;1.65100;31
CGFS;1993;3;10;31F2;0.03100;51.09133;2.20900;24
CGFS;1993;4;10;31F2;0.03200;51.14133;2.38633;19
CGFS;1993;5;10;31F2;0.02800;51.20500;2.39133;24
CGFS;1993;6;10;31F2;0.02400;51.14033;2.23533;24
CGFS;1993;7;10;31F1;0.03500;51.01866;1.78533;32
CGFS;1993;8;10;31F1;0.03000;51.09233;1.83833;31
CGFS;1993;9;10;30F1;0.03500;50.83633;1.32566;31
CGFS;1993;10;10;30F1;0.03600;50.60200;1.45299;30
CGFS;1993;11;10;30F1;0.03000;50.65800;1.00199;44
CGFS;1993;12;10;30F0;0.03100;50.53633;0.88533;37
CGFS;1993;13;10;30F1;0.02500;50.57466;1.50899;26
CGFS;1993;14;10;30F1;0.03100;50.68733;1.52466;27
CGFS;1993;15;10;29F1;0.03000;50.47366;1.53833;17
CGFS;1993;16;10;29F1;0.02900;50.45500;1.43533;29
CGFS;1993;17;10;29F1;0.02600;50.42466;1.35500;29
CGFS;1993;18;10;29F1;0.03100;50.29999;1.16766;31
CGFS;1993;19;10;29F1;0.03000;50.10100;1.39233;17
CGFS;1993;20;10;29F1;0.03300;50.20700;1.43333;18
CGFS;1993;21;10;29F1;0.03200;50.18933;1.16666;26
CGFS;1993;22;10;29F0;0.02800;50.15000;0.93433;30
CGFS;1993;23;10;29F1;0.02800;50.01666;1.07366;24
CGFS;1993;24;10;28F1;0.03100;49.99233;1.20700;23
CGFS;1993;25;10;29F0;0.02800;50.10400;0.55199;37
CGFS;1993;26;10;28F0;0.02600;49.97366;0.75499;27
CGFS;1993;27;10;28F0;0.03200;49.86866;0.40200;34
CGFS;1993;28;10;28F0;0.02400;49.90000;0.52166;32
CGFS;1993;29;10;29F0;0.02600;50.37266;0.75300;40
CGFS;1993;30;10;30F0;0.02700;50.85599;0.78633;18
CGFS;1993;31;10;30F0;0.02800;50.78433;0.84233;38
CGFS;1993;32;10;30F0;0.03100;50.80300;0.58333;21
CGFS;1993;33;10;30F0;0.03200;50.56666;0.69999;50
CGFS;1993;34;10;30E9;0.03100;50.75500;-0.10300;20
CGFS;1993;35;10;30E9;0.02900;50.77166;-0.25200;16
CGFS;1993;36;10;30E9;0.02500;50.55199;-0.15000;68
CGFS;1993;37;10;30F0;0.03300;50.53433;0.01866;70
CGFS;1993;38;10;30F0;0.02800;50.53433;0.33333;53
CGFS;1993;39;10;29F0;0.02900;50.35100;0.60500;40
CGFS;1993;40;10;27E9;0.03500;49.45100;-0.16766;33
CGFS;1993;41;10;27E9;0.03100;49.35400;-0.16766;21
CGFS;1993;42;10;28F0;0.03100;49.57166;0.05799;24
CGFS;1993;43;10;28F0;0.03200;49.61866;0.05499;29
CGFS;1993;44;10;28F0;0.03400;49.84233;0.21966;37
CGFS;1993;45;10;29F0;0.02900;50.00699;0.10499;45
CGFS;1993;46;10;28E9;0.02900;49.90299;-0.10300;44
CGFS;1993;47;10;28E9;0.03200;49.83433;-0.30000;44
CGFS;1993;48;10;28E9;0.03200;49.65200;-0.16866;40
CGFS;1993;49;10;28E9;0.02800;49.55400;-0.33333;33
CGFS;1993;50;10;27E9;0.02700;49.45700;-0.47366;31
CGFS;1993;51;10;27E9;0.03300;49.46966;-0.32566;40
CGFS;1993;52;10;28E9;0.02900;49.51766;-0.30000;26
CGFS;1993;53;10;27E9;0.03400;49.40900;-0.54133;29
CGFS;1993;54;10;27E9;0.02800;49.45600;-0.67266;31
CGFS;1993;55;10;27E9;0.02700;49.45199;-0.93533;27
CGFS;1993;56;10;27E9;0.02700;49.42166;-0.99133;23
CGFS;1993;57;10;27E8;0.02900;49.42266;-1.07366;18
CGFS;1993;60;10;28E9;0.03400;49.57566;-0.95700;40
CGFS;1993;61;10;28E9;0.02900;49.65499;-0.68833;48
CGFS;1993;62;10;29E9;0.03200;50.01966;-0.91866;69
CGFS;1993;63;10;28E9;0.02800;49.95600;-0.60900;52
CGFS;1993;64;11;29E9;0.02900;50.07566;-0.55599;54
CGFS;1993;65;11;28E9;0.02600;49.99233;-0.77466;68
CGFS;1994;1;10;30F1;0.02600;50.79133;1.55599;27
CGFS;1994;2;10;30F1;0.02600;50.93633;1.65400;31
CGFS;1994;3;10;31F2;0.03200;51.12266;2.19233;26
CGFS;1994;4;10;31F2;0.02900;51.18333;2.38533;21
CGFS;1994;5;10;31F2;0.02500;51.13533;2.35400;20
CGFS;1994;6;10;31F2;0.03100;51.09999;2.23833;29
CGFS;1994;7;10;31F1;0.02600;51.03333;1.82566;36
CGFS;1994;8;10;31F1;0.02400;51.10599;1.87366;37
CGFS;1994;9;10;31F1;0.02300;51.23433;1.67066;51
CGFS;1994;10;10;31F1;0.03100;51.04999;1.48733;57
CGFS;1994;11;10;30F1;0.03300;50.83633;1.32466;30
CGFS;1994;12;10;30F1;0.02700;50.66766;1.03533;55
CGFS;1994;13;10;30F0;0.03500;50.53733;0.87366;40
CGFS;1994;14;10;30F0;0.02500;50.55799;0.65799;46
CGFS;1994;15;10;30F0;0.02700;50.78333;0.84233;38
CGFS;1994;16;10;30F0;0.03500;50.87266;0.82466;15
CGFS;1994;17;10;30F0;0.02800;50.80199;0.57466;18
CGFS;1994;18;10;30F0;0.03500;50.54033;0.37266;57
CGFS;1994;19;10;30F0;0.02600;50.54133;0.02066;69
CGFS;1994;20;10;30E9;0.02800;50.53933;-0.18333;66
CGFS;1994;21;10;30E9;0.03600;50.75400;-0.10800;20
CGFS;1994;22;10;30E9;0.03000;50.77066;-0.25299;14
CGFS;1994;23;10;30E9;0.02300;50.56866;-0.44133;71
CGFS;1994;24;10;30E9;0.03500;50.52066;-0.70399;32
CGFS;1994;25;10;30E9;0.02200;50.52266;-0.95099;34
CGFS;1994;27;10;29E9;0.03200;50.46966;-0.90600;32
CGFS;1994;28;10;29E9;0.03500;50.43633;-0.61866;64
CGFS;1994;29;10;29E9;0.02200;50.30799;-0.27366;49
CGFS;1994;30;10;29E9;0.02200;50.33833;-0.16866;57
CGFS;1994;31;10;29F0;0.03500;50.35300;0.01766;61
CGFS;1994;32;10;29F0;0.03400;50.29999;0.40700;51
